Fecha,Hora,Turno,Boquilla,Peso (g)
2024-11-12,01:18,noche,10,15.8383
2024-11-12,01:24,noche,11,15.7659
2024-11-12,01:30,noche,12,16.3281
2024-11-12,01:36,noche,13,15.9111
2024-11-12,01:42,noche,14,15.5006
2024-11-12,01:48,noche,15,15.0883
2024-11-12,01:54,noche,16,15.7927
2024-11-13,06:00,mañana,1,16.3035
2024-11-13,06:06,mañana,2,16.9389
2024-11-13,06:12,mañana,3,15.8938
2024-11-13,06:18,mañana,4,16.606
2024-11-13,06:24,mañana,5,16.0445
2024-11-13,06:30,mañana,6,16.4628
2024-11-13,06:36,mañana,7,16.3144
2024-11-13,06:42,mañana,8,16.7111
2024-11-13,06:48,mañana,9,16.9255
2024-11-13,06:54,mañana,10,16.6021
2024-11-13,07:00,mañana,11,16.0616
2024-11-13,07:06,mañana,12,16.0841
2024-11-13,07:12,mañana,13,16.3809
2024-11-13,07:18,mañana,14,16.0536
2024-11-13,07:24,mañana,15,16.5995
2024-11-13,07:30,mañana,16,16.5229
2024-11-13,07:36,mañana,1,16.8847
2024-11-13,07:42,mañana,2,16.6516
2024-11-13,07:48,mañana,3,16.7307
2024-11-13,07:54,mañana,4,16.4165
2024-11-13,08:00,mañana,5,15.9137
2024-11-13,08:06,mañana,6,16.3214
2024-11-13,08:12,mañana,7,16.5655
2024-11-13,08:18,mañana,8,16.2536
2024-11-13,08:24,mañana,9,16.4359
2024-11-13,08:30,mañana,10,16.7936
2024-11-13,08:36,mañana,11,16.7285
2024-11-13,08:42,mañana,12,16.6689
2024-11-13,08:48,mañana,13,16.1747
2024-11-13,08:54,mañana,14,15.8418
2024-11-13,09:00,mañana,15,16.425
2024-11-13,09:06,mañana,16,16.9648
2024-11-13,09:12,mañana,1,16.0466
2024-11-13,09:18,mañana,2,16.014
2024-11-13,09:24,mañana,3,16.2035
2024-11-13,09:30,mañana,4,16.0375
2024-11-13,09:36,mañana,5,15.9426
2024-11-13,09:42,mañana,6,15.584
2024-11-13,09:48,mañana,7,16.3649
2024-11-13,09:54,mañana,8,16.8481
2024-11-13,06:00,mañana,9,16.467
2024-11-13,06:06,mañana,10,16.0963
2024-11-13,06:12,mañana,11,16.1587
2024-11-13,06:18,mañana,12,16.2974
2024-11-13,06:24,mañana,13,16.0495
2024-11-13,06:30,mañana,14,16.1064
2024-11-13,06:36,mañana,15,15.9588
2024-11-13,06:42,mañana,16,16.3122
2024-11-13,06:48,mañana,1,16.4282
2024-11-13,06:54,mañana,2,17.1178
2024-11-13,07:00,mañana,3,15.9916
2024-11-13,07:06,mañana,4,16.1399
2024-11-13,07:12,mañana,5,16.0861
2024-11-13,07:18,mañana,6,16.4087
2024-11-13,07:24,mañana,7,16.0072
2024-11-13,07:30,mañana,8,15.84
2024-11-13,07:36,mañana,9,16.3419
2024-11-13,07:42,mañana,10,16.4569
2024-11-13,07:48,mañana,11,16.6437
2024-11-13,07:54,mañana,12,16.2064
2024-11-13,08:00,mañana,13,16.4775
2024-11-13,08:06,mañana,14,15.9749
2024-11-13,08:12,mañana,15,15.8438
2024-11-13,08:18,mañana,16,16.4596
2024-11-13,08:24,mañana,1,16.595
2024-11-13,08:30,mañana,2,16.2674
2024-11-13,08:36,mañana,3,16.534
2024-11-13,08:42,mañana,4,16.8576
2024-11-13,08:48,mañana,5,16.2841
2024-11-13,08:54,mañana,6,16.3611
2024-11-13,09:00,mañana,7,16.0075
2024-11-13,09:06,mañana,8,16.0176
2024-11-13,09:12,mañana,9,16.2565
2024-11-13,09:18,mañana,10,15.9513
2024-11-13,09:24,mañana,11,16.4699
2024-11-13,09:30,mañana,12,16.3896
2024-11-13,09:36,mañana,13,16.3866
2024-11-13,09:42,mañana,14,16.6308
2024-11-13,09:48,mañana,15,16.1964
2024-11-13,09:54,mañana,16,16.3337
2024-11-13,06:00,mañana,1,15.9486
2024-11-13,06:06,mañana,2,16.7807
2024-11-13,06:12,mañana,3,16.5067
2024-11-13,06:18,mañana,4,16.3378
2024-11-13,06:24,mañana,5,16.2501
2024-11-13,06:30,mañana,6,15.9783
2024-11-13,06:36,mañana,7,16.5139
2024-11-13,06:42,mañana,8,16.5415
2024-11-13,06:48,mañana,9,16.2521
2024-11-13,06:54,mañana,10,16.3234
2024-11-13,07:00,mañana,11,16.2291
2024-11-13,07:06,mañana,12,16.4253
2024-11-13,07:12,mañana,13,16.4157
2024-11-13,07:18,mañana,14,16.0806
2024-11-13,07:24,mañana,15,16.1214
2024-11-13,07:30,mañana,16,16.567
2024-11-13,07:36,mañana,1,16.6801
2024-11-13,07:42,mañana,2,16.8428
2024-11-13,07:48,mañana,3,16.2748
2024-11-13,07:54,mañana,4,16.207
2024-11-13,08:00,mañana,5,16.3413
2024-11-13,08:06,mañana,6,16.2884
2024-11-13,08:12,mañana,7,16.6714
2024-11-13,08:18,mañana,8,16.6547
2024-11-13,08:24,mañana,9,16.3741
2024-11-13,08:30,mañana,10,17.0197
2024-11-13,08:36,mañana,11,16.1586
2024-11-13,08:42,mañana,12,16.2292
2024-11-13,08:48,mañana,13,15.5586
2024-11-13,08:54,mañana,14,15.8843
2024-11-13,09:00,mañana,15,16.1417
2024-11-13,09:06,mañana,16,15.8308
2024-11-13,09:12,mañana,1,16.3574
2024-11-13,09:18,mañana,2,16.7479
2024-11-13,09:24,mañana,3,16.1415
2024-11-13,09:30,mañana,4,16.8954
2024-11-13,09:36,mañana,5,16.0344
2024-11-13,09:42,mañana,6,16.3673
2024-11-13,09:48,mañana,7,16.1212
2024-11-13,09:54,mañana,8,16.3051
2024-11-13,06:00,mañana,9,16.1548
2024-11-13,06:06,mañana,10,16.4112
2024-11-13,06:12,mañana,11,16.6286
2024-11-13,06:18,mañana,12,16.7074
2024-11-13,06:24,mañana,13,16.5564
2024-11-13,06:30,mañana,14,16.8377
2024-11-13,06:36,mañana,15,16.4421
2024-11-13,06:42,mañana,16,16.3648
2024-11-13,06:48,mañana,1,15.9348
2024-11-13,06:54,mañana,2,16.5189
2024-11-13,07:00,mañana,3,16.4398
2024-11-13,07:06,mañana,4,16.7254
2024-11-13,07:12,mañana,5,15.7716
2024-11-13,07:18,mañana,6,16.2648
2024-11-13,07:24,mañana,7,16.5469
2024-11-13,07:30,mañana,8,16.3903
2024-11-13,07:36,mañana,9,16.0968
2024-11-13,07:42,mañana,10,16.6839
2024-11-13,07:48,mañana,11,16.0619
2024-11-13,07:54,mañana,12,16.1126
2024-11-13,08:00,mañana,13,16.1558
2024-11-13,08:06,mañana,14,16.8877
2024-11-13,08:12,mañana,15,16.0751
2024-11-13,08:18,mañana,16,16.0485
2024-11-13,08:24,mañana,1,15.3828
2024-11-13,08:30,mañana,2,16.4187
2024-11-13,08:36,mañana,3,16.0299
2024-11-13,08:42,mañana,4,16.1499
2024-11-13,08:48,mañana,5,16.693
2024-11-13,08:54,mañana,6,15.8867
2024-11-13,09:00,mañana,7,16.6523
2024-11-13,09:06,mañana,8,16.2928
2024-11-13,09:12,mañana,9,16.4302
2024-11-13,09:18,mañana,10,16.2452
2024-11-13,09:24,mañana,11,15.9287
2024-11-13,09:30,mañana,12,16.1492
2024-11-13,09:36,mañana,13,16.119
2024-11-13,09:42,mañana,14,16.3371
2024-11-13,09:48,mañana,15,16.2721
2024-11-13,09:54,mañana,16,16.4039
2024-11-13,14:00,tarde,1,17.1597
2024-11-13,14:06,tarde,2,16.34
2024-11-13,14:12,tarde,3,16.8485
2024-11-13,14:18,tarde,4,16.7965
2024-11-13,14:24,tarde,5,16.7942
2024-11-13,14:30,tarde,6,16.9224
2024-11-13,14:36,tarde,7,16.9652
2024-11-13,14:42,tarde,8,16.2447
2024-11-13,14:48,tarde,9,16.8968
2024-11-13,14:54,tarde,10,16.1398
2024-11-13,15:00,tarde,11,16.7893
2024-11-13,15:06,tarde,12,17.0825
2024-11-13,15:12,tarde,13,16.4093
2024-11-13,15:18,tarde,14,16.6292
2024-11-13,15:24,tarde,15,16.79
2024-11-13,15:30,tarde,16,16.956
2024-11-13,15:36,tarde,1,17.6167
2024-11-13,15:42,tarde,2,16.6067
2024-11-13,15:48,tarde,3,16.8961
2024-11-13,15:54,tarde,4,16.8526
2024-11-13,16:00,tarde,5,16.9638
2024-11-13,16:06,tarde,6,16.7449
2024-11-13,16:12,tarde,7,16.646
2024-11-13,16:18,tarde,8,16.7673
2024-11-13,16:24,tarde,9,16.6706
2024-11-13,16:30,tarde,10,16.6097
2024-11-13,16:36,tarde,11,16.8521
2024-11-13,16:42,tarde,12,16.8555
2024-11-13,16:48,tarde,13,16.7804
2024-11-13,16:54,tarde,14,17.2038
2024-11-13,17:00,tarde,15,15.6914
2024-11-13,17:06,tarde,16,16.2578
2024-11-13,17:12,tarde,1,16.6286
2024-11-13,17:18,tarde,2,16.3819
2024-11-13,17:24,tarde,3,16.6856
2024-11-13,17:30,tarde,4,16.6837
2024-11-13,17:36,tarde,5,17.2831
2024-11-13,17:42,tarde,6,16.1022
2024-11-13,17:48,tarde,7,16.4547
2024-11-13,17:54,tarde,8,16.5156
2024-11-13,14:00,tarde,9,16.3943
2024-11-13,14:06,tarde,10,16.8335
2024-11-13,14:12,tarde,11,16.9169
2024-11-13,14:18,tarde,12,17.0788
2024-11-13,14:24,tarde,13,16.6407
2024-11-13,14:30,tarde,14,16.6122
2024-11-13,14:36,tarde,15,16.7952
2024-11-13,14:42,tarde,16,16.7116
2024-11-13,14:48,tarde,1,16.609
2024-11-13,14:54,tarde,2,16.849
2024-11-13,15:00,tarde,3,16.5148
2024-11-13,15:06,tarde,4,16.2799
2024-11-13,15:12,tarde,5,16.3603
2024-11-13,15:18,tarde,6,15.4902
2024-11-13,15:24,tarde,7,16.3048
2024-11-13,15:30,tarde,8,16.7826
2024-11-13,15:36,tarde,9,17.0279
2024-11-13,15:42,tarde,10,16.6142
2024-11-13,15:48,tarde,11,16.2873
2024-11-13,15:54,tarde,12,16.7445
2024-11-13,16:00,tarde,13,16.3088
2024-11-13,16:06,tarde,14,16.3158
2024-11-13,16:12,tarde,15,16.612
2024-11-13,16:18,tarde,16,16.8754
2024-11-13,16:24,tarde,1,17.0612
2024-11-13,16:30,tarde,2,17.3573
2024-11-13,16:36,tarde,3,16.8973
2024-11-13,16:42,tarde,4,16.9289
2024-11-13,16:48,tarde,5,16.3276
2024-11-13,16:54,tarde,6,16.9198
2024-11-13,17:00,tarde,7,16.4996
2024-11-13,17:06,tarde,8,16.264
2024-11-13,17:12,tarde,9,16.2992
2024-11-13,17:18,tarde,10,16.9735
2024-11-13,17:24,tarde,11,17.68
2024-11-13,17:30,tarde,12,16.6996
2024-11-13,17:36,tarde,13,16.6985
2024-11-13,17:42,tarde,14,16.4825
2024-11-13,17:48,tarde,15,15.9869
2024-11-13,17:54,tarde,16,17.1403
2024-11-13,14:00,tarde,1,16.0235
2024-11-13,14:06,tarde,2,16.6453
2024-11-13,14:12,tarde,3,17.0322
2024-11-13,14:18,tarde,4,16.8676
2024-11-13,14:24,tarde,5,17.133
2024-11-13,14:30,tarde,6,16.5837
2024-11-13,14:36,tarde,7,16.8796
2024-11-13,14:42,tarde,8,16.1976
2024-11-13,14:48,tarde,9,16.7243
2024-11-13,14:54,tarde,10,16.1563
2024-11-13,15:00,tarde,11,16.3909
2024-11-13,15:06,tarde,12,17.1359
2024-11-13,15:12,tarde,13,16.2321
2024-11-13,15:18,tarde,14,17.0001
2024-11-13,15:24,tarde,15,16.5612
2024-11-13,15:30,tarde,16,16.5988
2024-11-13,15:36,tarde,1,16.3391
2024-11-13,15:42,tarde,2,16.4135
2024-11-13,15:48,tarde,3,16.4294
2024-11-13,15:54,tarde,4,16.7882
2024-11-13,16:00,tarde,5,16.257
2024-11-13,16:06,tarde,6,16.1036
2024-11-13,16:12,tarde,7,16.2456
2024-11-13,16:18,tarde,8,16.1729
2024-11-13,16:24,tarde,9,16.1059
2024-11-13,16:30,tarde,10,17.1932
2024-11-13,16:36,tarde,11,16.7076
2024-11-13,16:42,tarde,12,16.6999
2024-11-13,16:48,tarde,13,16.6732
2024-11-13,16:54,tarde,14,16.2387
2024-11-13,17:00,tarde,15,16.5002
2024-11-13,17:06,tarde,16,17.0689
2024-11-13,17:12,tarde,1,16.518
2024-11-13,17:18,tarde,2,16.2077
2024-11-13,17:24,tarde,3,16.4317
2024-11-13,17:30,tarde,4,17.0348
2024-11-13,17:36,tarde,5,16.9961
2024-11-13,17:42,tarde,6,16.9143
2024-11-13,17:48,tarde,7,16.7877
2024-11-13,17:54,tarde,8,16.5418
2024-11-13,14:00,tarde,9,16.6915
2024-11-13,14:06,tarde,10,16.7075
2024-11-13,14:12,tarde,11,16.5235
2024-11-13,14:18,tarde,12,16.9001
2024-11-13,14:24,tarde,13,16.8033
2024-11-13,14:30,tarde,14,16.7865
2024-11-13,14:36,tarde,15,16.476
2024-11-13,14:42,tarde,16,16.7019
2024-11-13,14:48,tarde,1,15.9315
2024-11-13,14:54,tarde,2,16.4186
2024-11-13,15:00,tarde,3,16.7305
2024-11-13,15:06,tarde,4,16.0241
2024-11-13,15:12,tarde,5,16.2564
2024-11-13,15:18,tarde,6,16.1195
2024-11-13,15:24,tarde,7,16.5036
2024-11-13,15:30,tarde,8,16.3843
2024-11-13,15:36,tarde,9,17.0362
2024-11-13,15:42,tarde,10,16.8051
2024-11-13,15:48,tarde,11,16.6823
2024-11-13,15:54,tarde,12,17.1459
2024-11-13,16:00,tarde,13,17.0429
2024-11-13,16:06,tarde,14,16.838
2024-11-13,16:12,tarde,15,16.9188
2024-11-13,16:18,tarde,16,16.3111
2024-11-13,16:24,tarde,1,16.5481
2024-11-13,16:30,tarde,2,16.366
2024-11-13,16:36,tarde,3,16.4665
2024-11-13,16:42,tarde,4,15.6523
2024-11-13,16:48,tarde,5,16.9639
2024-11-13,16:54,tarde,6,16.5376
2024-11-13,17:00,tarde,7,16.7648
2024-11-13,17:06,tarde,8,16.6243
2024-11-13,17:12,tarde,9,16.2565
2024-11-13,17:18,tarde,10,16.961
2024-11-13,17:24,tarde,11,16.2798
2024-11-13,17:30,tarde,12,17.2214
2024-11-13,17:36,tarde,13,16.3137
2024-11-13,17:42,tarde,14,16.2575
2024-11-13,17:48,tarde,15,16.7354
2024-11-13,17:54,tarde,16,16.5842
2024-11-13,22:00,noche,1,16.2089
2024-11-13,22:06,noche,2,15.7217
2024-11-13,22:12,noche,3,15.9917
2024-11-13,22:18,noche,4,15.6302
2024-11-13,22:24,noche,5,15.6149
2024-11-13,22:30,noche,6,15.8665
2024-11-13,22:36,noche,7,15.9378
2024-11-13,22:42,noche,8,16.0797
2024-11-13,22:48,noche,9,16.0035
2024-11-13,22:54,noche,10,15.3386
2024-11-13,23:00,noche,11,15.9791
2024-11-13,23:06,noche,12,15.8847
2024-11-13,23:12,noche,13,15.4587
2024-11-13,23:18,noche,14,15.8434
2024-11-13,23:24,noche,15,15.802
2024-11-13,23:30,noche,16,16.0686
2024-11-13,23:36,noche,1,15.702
2024-11-13,23:42,noche,2,15.1154
2024-11-13,23:48,noche,3,15.0868
2024-11-13,23:54,noche,4,15.436
2024-11-13,00:00,noche,5,15.3563
2024-11-13,00:06,noche,6,15.6581
2024-11-13,00:12,noche,7,15.5672
2024-11-13,00:18,noche,8,15.5938
2024-11-13,00:24,noche,9,16.0589
2024-11-13,00:30,noche,10,15.8646
2024-11-13,00:36,noche,11,15.2024
2024-11-13,00:42,noche,12,16.2701
2024-11-13,00:48,noche,13,16.3038
2024-11-13,00:54,noche,14,15.1375
2024-11-13,01:00,noche,15,15.8695
2024-11-13,01:06,noche,16,16.0325
2024-11-13,01:12,noche,1,16.106
2024-11-13,01:18,noche,2,15.0511
2024-11-13,01:24,noche,3,15.6386
2024-11-13,01:30,noche,4,15.561
2024-11-13,01:36,noche,5,15.6636
2024-11-13,01:42,noche,6,15.3694
2024-11-13,01:48,noche,7,14.9019
2024-11-13,01:54,noche,8,15.4172
2024-11-13,22:00,noche,9,15.183
2024-11-13,22:06,noche,10,15.5812
2024-11-13,22:12,noche,11,15.6213
2024-11-13,22:18,noche,12,15.5308
2024-11-13,22:24,noche,13,15.3769
2024-11-13,22:30,noche,14,15.7832
2024-11-13,22:36,noche,15,15.6204
2024-11-13,22:42,noche,16,15.2443
2024-11-13,22:48,noche,1,16.0118
2024-11-13,22:54,noche,2,15.6575
2024-11-13,23:00,noche,3,16.0539
2024-11-13,23:06,noche,4,15.464
2024-11-13,23:12,noche,5,16.287
2024-11-13,23:18,noche,6,15.5183
2024-11-13,23:24,noche,7,15.4286
2024-11-13,23:30,noche,8,15.9128
2024-11-13,23:36,noche,9,15.3282
2024-11-13,23:42,noche,10,15.7169
2024-11-13,23:48,noche,11,16.1049
2024-11-13,23:54,noche,12,15.2617
2024-11-13,00:00,noche,13,16.5909
2024-11-13,00:06,noche,14,15.9658
2024-11-13,00:12,noche,15,15.4521
2024-11-13,00:18,noche,16,15.1721
2024-11-13,00:24,noche,1,15.6687
2024-11-13,00:30,noche,2,15.4878
2024-11-13,00:36,noche,3,15.8411
2024-11-13,00:42,noche,4,15.685
2024-11-13,00:48,noche,5,16.1207
2024-11-13,00:54,noche,6,16.2026
2024-11-13,01:00,noche,7,15.4349
2024-11-13,01:06,noche,8,15.7504
2024-11-13,01:12,noche,9,15.5011
2024-11-13,01:18,noche,10,15.975
2024-11-13,01:24,noche,11,15.7419
2024-11-13,01:30,noche,12,15.5942
2024-11-13,01:36,noche,13,15.5001
2024-11-13,01:42,noche,14,15.7441
2024-11-13,01:48,noche,15,15.3935
2024-11-13,01:54,noche,16,15.8704
2024-11-13,22:00,noche,1,15.7813
2024-11-13,22:06,noche,2,15.0487
2024-11-13,22:12,noche,3,15.5884
2024-11-13,22:18,noche,4,16.1421
2024-11-13,22:24,noche,5,15.4443
2024-11-13,22:30,noche,6,16.0533
2024-11-13,22:36,noche,7,15.4318
2024-11-13,22:42,noche,8,15.8932
2024-11-13,22:48,noche,9,15.5558
2024-11-13,22:54,noche,10,15.8025
2024-11-13,23:00,noche,11,15.6658
2024-11-13,23:06,noche,12,15.4631
2024-11-13,23:12,noche,13,15.6243
2024-11-13,23:18,noche,14,15.5681
2024-11-13,23:24,noche,15,15.8703
2024-11-13,23:30,noche,16,14.966
2024-11-13,23:36,noche,1,15.1911
2024-11-13,23:42,noche,2,15.4905
2024-11-13,23:48,noche,3,15.7102
2024-11-13,23:54,noche,4,15.8645
2024-11-13,00:00,noche,5,16.0883
2024-11-13,00:06,noche,6,15.1388
2024-11-13,00:12,noche,7,16.2053
2024-11-13,00:18,noche,8,15.2344
2024-11-13,00:24,noche,9,15.568
2024-11-13,00:30,noche,10,15.9053
2024-11-13,00:36,noche,11,16.4321
2024-11-13,00:42,noche,12,15.5755
2024-11-13,00:48,noche,13,15.6154
2024-11-13,00:54,noche,14,15.785
2024-11-13,01:00,noche,15,15.9225
2024-11-13,01:06,noche,16,15.4403
2024-11-13,01:12,noche,1,16.0643
2024-11-13,01:18,noche,2,15.097
2024-11-13,01:24,noche,3,15.833
2024-11-13,01:30,noche,4,15.7437
2024-11-13,01:36,noche,5,15.7112
2024-11-13,01:42,noche,6,16.2253
2024-11-13,01:48,noche,7,15.7763
2024-11-13,01:54,noche,8,15.656
2024-11-13,22:00,noche,9,16.0812
2024-11-13,22:06,noche,10,16.173
2024-11-13,22:12,noche,11,15.7458
2024-11-13,22:18,noche,12,15.7006
2024-11-13,22:24,noche,13,15.3656
2024-11-13,22:30,noche,14,15.731
2024-11-13,22:36,noche,15,15.9294
2024-11-13,22:42,noche,16,15.6905
2024-11-13,22:48,noche,1,15.1686
2024-11-13,22:54,noche,2,15.4044
2024-11-13,23:00,noche,3,15.224
2024-11-13,23:06,noche,4,15.9254
2024-11-13,23:12,noche,5,15.8239
2024-11-13,23:18,noche,6,15.221
2024-11-13,23:24,noche,7,16.1436
2024-11-13,23:30,noche,8,15.816
2024-11-13,23:36,noche,9,15.6543
2024-11-13,23:42,noche,10,15.1918
2024-11-13,23:48,noche,11,15.6848
2024-11-13,23:54,noche,12,16.0555
2024-11-13,00:00,noche,13,15.8973
2024-11-13,00:06,noche,14,14.805
2024-11-13,00:12,noche,15,15.571
2024-11-13,00:18,noche,16,15.7374
2024-11-13,00:24,noche,1,15.3646
2024-11-13,00:30,noche,2,15.4888
2024-11-13,00:36,noche,3,15.8839
2024-11-13,00:42,noche,4,16.1814
2024-11-13,00:48,noche,5,15.9735
2024-11-13,00:54,noche,6,16.2275
2024-11-13,01:00,noche,7,15.6514
2024-11-13,01:06,noche,8,15.7203
2024-11-13,01:12,noche,9,15.0897
2024-11-13,01:18,noche,10,15.8073
2024-11-13,01:24,noche,11,15.8155
2024-11-13,01:30,noche,12,15.7911
2024-11-13,01:36,noche,13,15.598
2024-11-13,01:42,noche,14,15.4789
2024-11-13,01:48,noche,15,15.6765
2024-11-13,01:54,noche,16,16.0978
2024-11-14,06:00,mañana,1,15.8318
2024-11-14,06:06,mañana,2,16.3334
2024-11-14,06:12,mañana,3,16.7128
2024-11-14,06:18,mañana,4,16.0874
2024-11-14,06:24,mañana,5,16.3918
2024-11-14,06:30,mañana,6,16.4295
2024-11-14,06:36,mañana,7,15.7277
2024-11-14,06:42,mañana,8,16.7289
2024-11-14,06:48,mañana,9,16.9379
2024-11-14,06:54,mañana,10,17.1721
2024-11-14,07:00,mañana,11,15.9333
2024-11-14,07:06,mañana,12,16.3291
2024-11-14,07:12,mañana,13,16.4094
2024-11-14,07:18,mañana,14,16.4236
2024-11-14,07:24,mañana,15,15.936
2024-11-14,07:30,mañana,16,15.8035
2024-11-14,07:36,mañana,1,16.2579
2024-11-14,07:42,mañana,2,16.0414
2024-11-14,07:48,mañana,3,16.4186
2024-11-14,07:54,mañana,4,16.2185
2024-11-14,08:00,mañana,5,16.4009
2024-11-14,08:06,mañana,6,16.8306
2024-11-14,08:12,mañana,7,16.229
2024-11-14,08:18,mañana,8,16.3961
2024-11-14,08:24,mañana,9,16.3165
2024-11-14,08:30,mañana,10,16.0761
2024-11-14,08:36,mañana,11,16.8745
2024-11-14,08:42,mañana,12,16.2285
2024-11-14,08:48,mañana,13,15.6468
2024-11-14,08:54,mañana,14,16.1175
2024-11-14,09:00,mañana,15,16.1381
2024-11-14,09:06,mañana,16,15.7119
2024-11-14,09:12,mañana,1,15.8088
2024-11-14,09:18,mañana,2,16.2235
2024-11-14,09:24,mañana,3,17.2187
2024-11-14,09:30,mañana,4,16.785
2024-11-14,09:36,mañana,5,16.3126
2024-11-14,09:42,mañana,6,16.1168
2024-11-14,09:48,mañana,7,15.8749
2024-11-14,09:54,mañana,8,16.7601
2024-11-14,06:00,mañana,9,16.3471
2024-11-14,06:06,mañana,10,16.0835
2024-11-14,06:12,mañana,11,16.3831
2024-11-14,06:18,mañana,12,16.3988
2024-11-14,06:24,mañana,13,16.9244
2024-11-14,06:30,mañana,14,16.1559
2024-11-14,06:36,mañana,15,15.8026
2024-11-14,06:42,mañana,16,16.568
2024-11-14,06:48,mañana,1,16.0993
2024-11-14,06:54,mañana,2,16.2321
2024-11-14,07:00,mañana,3,16.7428
2024-11-14,07:06,mañana,4,16.5342
2024-11-14,07:12,mañana,5,16.0641
2024-11-14,07:18,mañana,6,16.427
2024-11-14,07:24,mañana,7,16.0008
2024-11-14,07:30,mañana,8,16.3655
2024-11-14,07:36,mañana,9,16.1159
2024-11-14,07:42,mañana,10,16.153
2024-11-14,07:48,mañana,11,16.0057
2024-11-14,07:54,mañana,12,15.8238
2024-11-14,08:00,mañana,13,16.2676
2024-11-14,08:06,mañana,14,16.482
2024-11-14,08:12,mañana,15,16.594
2024-11-14,08:18,mañana,16,17.3161
2024-11-14,08:24,mañana,1,15.8503
2024-11-14,08:30,mañana,2,15.8131
2024-11-14,08:36,mañana,3,16.0254
2024-11-14,08:42,mañana,4,16.1863
2024-11-14,08:48,mañana,5,15.9606
2024-11-14,08:54,mañana,6,16.0818
2024-11-14,09:00,mañana,7,16.4468
2024-11-14,09:06,mañana,8,16.6252
2024-11-14,09:12,mañana,9,16.4575
2024-11-14,09:18,mañana,10,16.5113
2024-11-14,09:24,mañana,11,16.4091
2024-11-14,09:30,mañana,12,16.1059
2024-11-14,09:36,mañana,13,16.4762
2024-11-14,09:42,mañana,14,15.9546
2024-11-14,09:48,mañana,15,16.0548
2024-11-14,09:54,mañana,16,16.2775
2024-11-14,06:00,mañana,1,16.592
2024-11-14,06:06,mañana,2,16.1268
2024-11-14,06:12,mañana,3,15.8151
2024-11-14,06:18,mañana,4,16.988
2024-11-14,06:24,mañana,5,16.5483
2024-11-14,06:30,mañana,6,16.4927
2024-11-14,06:36,mañana,7,16.1481
2024-11-14,06:42,mañana,8,16.8101
2024-11-14,06:48,mañana,9,16.7463
2024-11-14,06:54,mañana,10,16.4425
2024-11-14,07:00,mañana,11,16.4049
2024-11-14,07:06,mañana,12,16.6949
2024-11-14,07:12,mañana,13,16.678
2024-11-14,07:18,mañana,14,16.4048
2024-11-14,07:24,mañana,15,16.113
2024-11-14,07:30,mañana,16,16.0276
2024-11-14,07:36,mañana,1,16.921
2024-11-14,07:42,mañana,2,16.4956
2024-11-14,07:48,mañana,3,16.4945
2024-11-14,07:54,mañana,4,16.0596
2024-11-14,08:00,mañana,5,16.8714
2024-11-14,08:06,mañana,6,16.6744
2024-11-14,08:12,mañana,7,16.3656
2024-11-14,08:18,mañana,8,15.4402
2024-11-14,08:24,mañana,9,16.768
2024-11-14,08:30,mañana,10,15.9137
2024-11-14,08:36,mañana,11,16.2922
2024-11-14,08:42,mañana,12,15.8655
2024-11-14,08:48,mañana,13,16.0965
2024-11-14,08:54,mañana,14,15.9709
2024-11-14,09:00,mañana,15,16.2329
2024-11-14,09:06,mañana,16,16.0824
2024-11-14,09:12,mañana,1,16.8657
2024-11-14,09:18,mañana,2,17.0594
2024-11-14,09:24,mañana,3,15.9574
2024-11-14,09:30,mañana,4,16.4737
2024-11-14,09:36,mañana,5,16.9306
2024-11-14,09:42,mañana,6,16.3097
2024-11-14,09:48,mañana,7,16.7493
2024-11-14,09:54,mañana,8,15.9499
2024-11-14,06:00,mañana,9,16.1734
2024-11-14,06:06,mañana,10,16.1611
2024-11-14,06:12,mañana,11,16.367
2024-11-14,06:18,mañana,12,16.5855
2024-11-14,06:24,mañana,13,16.0888
2024-11-14,06:30,mañana,14,16.3749
2024-11-14,06:36,mañana,15,15.9068
2024-11-14,06:42,mañana,16,15.7257
2024-11-14,06:48,mañana,1,16.3521
2024-11-14,06:54,mañana,2,15.7641
2024-11-14,07:00,mañana,3,16.1547
2024-11-14,07:06,mañana,4,16.2899
2024-11-14,07:12,mañana,5,16.4721
2024-11-14,07:18,mañana,6,15.9008
2024-11-14,07:24,mañana,7,16.4261
2024-11-14,07:30,mañana,8,16.5596
2024-11-14,07:36,mañana,9,16.2287
2024-11-14,07:42,mañana,10,16.7532
2024-11-14,07:48,mañana,11,15.5429
2024-11-14,07:54,mañana,12,15.9418
2024-11-14,08:00,mañana,13,16.224
2024-11-14,08:06,mañana,14,16.1122
2024-11-14,08:12,mañana,15,16.0507
2024-11-14,08:18,mañana,16,16.612
2024-11-14,08:24,mañana,1,16.5866
2024-11-14,08:30,mañana,2,16.6717
2024-11-14,08:36,mañana,3,15.9592
2024-11-14,08:42,mañana,4,16.5138
2024-11-14,08:48,mañana,5,15.7975
2024-11-14,08:54,mañana,6,16.1525
2024-11-14,09:00,mañana,7,16.2456
2024-11-14,09:06,mañana,8,16.3468
2024-11-14,09:12,mañana,9,16.2056
2024-11-14,09:18,mañana,10,16.5595
2024-11-14,09:24,mañana,11,16.586
2024-11-14,09:30,mañana,12,16.2613
2024-11-14,09:36,mañana,13,15.889
2024-11-14,09:42,mañana,14,15.9188
2024-11-14,09:48,mañana,15,16.0903
